"","trip_id","route_id","direction_id","pattern_id","source","run","trip_begin","trip_end","distance_traveled","n_stops","avg_stop_spacing_ft","dwell_sum","dwell_est","dwell_hybrid","ons_total","offs_total","max_entry_load","avg_speed","avg_load","max_load","ons_offs","ridership"
"51","SEPTA3010639","18","Westbound","W2","uta",768s (~12.8 minutes),"06:58:32","07:11:20",2.33227272727273,21,586.4,0s,184.445454545455s (~3.07 minutes),184.445454545455s (~3.07 minutes),15.5,43.4090909090909,38.5454545454545,11.1899274856125,26.9177489177489,42.9545454545455,58.9090909090909,54.0454545454545
"52","SEPTA3010744","18","Eastbound","E08X","uta",61s (~1.02 minutes),"08:08:26","08:09:27",0.545,3,959.2,0s,44.9454545454546s,44.9454545454546s,0.0909090909090909,20.7272727272728,20.0454545454545,20.3441020076191,12.530303030303,20.0454545454545,20.8181818181819,20.1363636363636
"53","SEPTA30111044","18","Eastbound","E01","uta",890s (~14.83 minutes),"11:11:51","11:26:41",2.45379310344828,23,563.305547226387,0s,223.162068965517s (~3.72 minutes),223.162068965517s (~3.72 minutes),20.2758620689655,30.448275862069,26.7586206896552,10.8908731704908,22.7976011994003,28.448275862069,50.7241379310345,47.0344827586207
"54","SEPTA30111203","18","Westbound","W1","uta",932s (~15.53 minutes),"12:26:48","12:42:20",2.3384375,21,587.95,0s,236.8625s (~3.95 minutes),236.8625s (~3.95 minutes),28.34375,31.25,23.1875,9.35518394184617,24.3869047619048,27.46875,59.59375,51.53125
"55","SEPTA30111328","18","Eastbound","E01","uta",1051s (~17.52 minutes),"13:56:17","14:13:48",2.47133333333333,23,567.332173913043,0s,284.963333333333s (~4.75 minutes),284.963333333333s (~4.75 minutes),38.5,31.6333333333333,26.1,9.7195852646958,31.9115942028986,38.0666666666667,70.1333333333333,64.6
"56","SEPTA30111447","18","Westbound","W1","uta",1007s (~16.78 minutes),"15:10:22","15:27:09",2.34254032258064,21,588.981566820276,0s,282.773084677419s (~4.71 minutes),282.773084677419s (~4.71 minutes),41.1088709677419,24.3870967741935,23.6451612903226,9.22169216772522,33.3000672043011,42.84375,65.4959677419355,64.7540322580645
"57","SEPTA30111607","18","Eastbound","E01","uta",1002s (~16.7 minutes),"16:35:02","16:51:44",2.54494623655914,23,584.231136044881,0s,253.437849462366s (~4.22 minutes),253.437849462366s (~4.22 minutes),30.8376344086022,24.4279569892473,15.6,9.57680921621197,22.1183730715288,29.2903225806452,55.2655913978495,46.4376344086022
"58","SEPTA3011546","18","Eastbound","E06","uta",668s (~11.13 minutes),"06:08:42","06:19:50",2.445625,23,561.430434782609,0s,203.6375s (~3.39 minutes),203.6375s (~3.39 minutes),14.53125,22,22.40625,14.233843584431,19.0108695652174,25.40625,36.53125,36.9375
"59","SEPTA3011644","18","Westbound","W1","uta",829s (~13.82 minutes),"07:08:14","07:22:03",2.33896551724138,21,588.08275862069,0s,209.675862068966s (~3.49 minutes),209.675862068966s (~3.49 minutes),19.6206896551725,47.6551724137931,51.8965517241379,10.895313347189,40.6091954022988,53.9655172413793,67.2758620689656,71.5172413793104
"60","SEPTA3011802","18","Eastbound","E01","uta",932s (~15.53 minutes),"08:32:22","08:47:54",2.46133333333333,23,565.03652173913,0s,251.11s (~4.19 minutes),251.11s (~4.19 minutes),23.7666666666667,43.1333333333333,41,10.1367124151794,31.3927536231884,42.7666666666667,66.9,64.7666666666667
"61","SEPTA3011917","18","Westbound","W1","uta",842s (~14.03 minutes),"09:42:02","09:56:04",2.3241935483871,21,584.36866359447,0s,215.731182795699s (~3.6 minutes),215.731182795699s (~3.6 minutes),23.2397849462366,31.9548387096774,28.2666666666667,10.4800105566084,24.4004096262161,30.9354838709677,55.194623655914,51.5064516129033
"62","SEPTA3012553","18","Eastbound","E06","uta",684s (~11.4 minutes),"06:14:04","06:25:28",2.41625,23,554.686956521739,0s,180.053125s (~3 minutes),180.053125s (~3 minutes),10.46875,16.9375,18.84375,13.4464650863356,14.8777173913043,20.1875,27.40625,29.3125
"63","SEPTA3012650","18","Westbound","W2","uta",857s (~14.28 minutes),"07:11:33","07:25:50",2.46204166666667,21,619.027619047619,0s,203.585416666667s (~3.39 minutes),203.585416666667s (~3.39 minutes),17.3020833333333,41.0458333333333,39.0666666666667,10.4751402560061,29.8934523809524,42.9,58.3479166666667,56.36875
"64","SEPTA3012756","18","Eastbound","E08X","uta",60s (~1 minutes),"08:23:45","08:24:45",0.478064516129032,3,841.393548387097,0s,48.5290322580645s,48.5290322580645s,0.064516129032258,23.4838709677419,23.3548387096774,16.5850394891174,14.5591397849462,23.3548387096774,23.5483870967742,23.4193548387097
"65","SEPTA3013601","18","Eastbound","E01","uta",753s (~12.55 minutes),"06:25:41","06:38:14",2.4556,23,563.720347826087,0s,215.724s (~3.6 minutes),215.724s (~3.6 minutes),17.64,23.56,21.96,12.3356982538019,19.1965217391304,25.2,41.2,39.6
"66","SEPTA3013708","18","Westbound","W2","uta",948s (~15.8 minutes),"07:30:08","07:45:56",2.46448051948052,21,619.640816326531,0s,300.870692640693s (~5.01 minutes),300.870692640693s (~5.01 minutes),39.4409090909091,57.2816017316017,39.2380952380952,10.1306769067355,35.1498350855494,45.5238095238095,96.7225108225108,78.6790043290043
"67","SEPTA3013811","18","Eastbound","E10","uta",340s (~5.67 minutes),"08:39:57","08:45:37",1.17357142857143,11,563.314285714285,0s,102.092857142857s (~1.7 minutes),102.092857142857s (~1.7 minutes),3.92857142857143,27.0714285714286,24.2857142857143,10.8212373292847,23.4935064935065,26.3571428571429,31,28.2142857142857
"68","SEPTA3014558","18","Eastbound","E06","uta",702s (~11.7 minutes),"06:20:07","06:31:49",2.43518518518519,23,559.033816425121,0s,183.507407407407s (~3.06 minutes),183.507407407407s (~3.06 minutes),11.2962962962963,19.4444444444445,21.5925925925926,13.116740235735,16.8132045088567,22.3703703703704,30.7407407407408,32.8888888888889
"69","SEPTA3014702","18","Westbound","W2","uta",917s (~15.28 minutes),"07:24:29","07:39:46",2.34726153846154,21,590.168615384615,0s,228.268s (~3.8 minutes),228.268s (~3.8 minutes),22.9246153846154,49.0676923076923,45.0384615384615,10.3969814771171,35.0444688644689,45.8846153846154,71.9923076923077,67.9630769230769
"70","SEPTA3014808","18","Eastbound","E08X","uta",43s,"08:33:25","08:34:08",0.556307692307692,3,979.101538461538,0s,36.876s,36.876s,0,14.52,14.68,24.159656403368,9.29333333333333,14.68,14.52,14.68
"71","SEPTA30151002","18","Westbound","W1","uta",895s (~14.92 minutes),"10:25:01","10:39:56",2.32774193548387,21,585.260829493088,0s,243.583870967742s (~4.06 minutes),243.583870967742s (~4.06 minutes),30.3870967741935,37.8387096774194,31.4838709677419,9.63484392977377,30.1029185867896,36.2258064516129,68.2258064516129,61.8709677419354
"72","SEPTA30151128","18","Eastbound","E01","uta",1069s (~17.82 minutes),"11:54:59","12:12:48",2.45451612903226,23,563.471528751753,0s,272.770967741935s (~4.55 minutes),272.770967741935s (~4.55 minutes),35,33.8709677419355,21.9354838709677,9.88397621510342,25.8316970546985,30.0967741935484,68.8709677419355,56.9354838709677
"73","SEPTA30151247","18","Westbound","W1","uta",849s (~14.15 minutes),"13:15:31","13:29:40",2.31413306451613,21,581.839170506912,0s,254.004032258065s (~4.23 minutes),254.004032258065s (~4.23 minutes),33.0604838709677,33.3477822580645,32.1612903225806,10.6460384455121,32.4615015360983,34.1935483870968,66.4082661290323,65.2217741935483
"74","SEPTA30151407","18","Eastbound","E01","uta",929s (~15.48 minutes),"14:37:51","14:53:20",2.45866666666667,23,564.424347826087,0s,250.973333333333s (~4.18 minutes),250.973333333333s (~4.18 minutes),31.1,30.9333333333333,27.6333333333333,10.3861146187504,29.8869565217391,32.8,62.0333333333333,58.7333333333333
"75","SEPTA30151534","18","Westbound","W1","uta",983s (~16.38 minutes),"16:02:20","16:18:43",2.32547534297367,21,584.690943376238,0s,232.707070819429s (~3.88 minutes),232.707070819429s (~3.88 minutes),27.8202817945866,19.6628105302188,18.7741935483871,9.14870975200398,23.8041721842612,29.2413793103448,47.4830923248054,46.5944753429737
"76","SEPTA30151701","18","Eastbound","E01","uta",1002s (~16.7 minutes),"17:31:18","17:48:00",2.48323361823362,23,570.064065403196,0s,307.102849002849s (~5.12 minutes),307.102849002849s (~5.12 minutes),43.7193732193733,32.1880341880342,25,9.51150426641453,34.0909822866345,45.0740740740741,75.9074074074074,68.7193732193733
"77","SEPTA30151827","18","Westbound","W1","uta",856s (~14.27 minutes),"18:50:57","19:05:13",2.55405821282907,21,642.163207797023,0s,229.230170559881s (~3.82 minutes),229.230170559881s (~3.82 minutes),26.7920652576938,19.7807934742306,15.1034482758621,11.3424778226997,20.2174850362837,24.9666666666667,46.5728587319244,41.8955135335559
"78","SEPTA3015619","18","Eastbound","E06","uta",762s (~12.7 minutes),"06:43:22","06:56:04",2.44032258064516,23,560.213183730715,0s,188.661290322581s (~3.14 minutes),188.661290322581s (~3.14 minutes),9.2258064516129,30.5806451612903,34.0645161290323,12.2669484082964,21.8877980364656,35.1612903225806,39.8064516129032,43.2903225806452
"79","SEPTA3015725","18","Westbound","W1","uta",964s (~16.07 minutes),"07:50:17","08:06:21",2.33034482758621,21,585.915270935961,0s,252.168965517241s (~4.2 minutes),252.168965517241s (~4.2 minutes),30.2413793103449,45.2068965517242,32.4827586206897,9.03185495779281,29.5024630541872,39.3448275862069,75.448275862069,62.7241379310345
"80","SEPTA3015845","18","Eastbound","E01","uta",918s (~15.3 minutes),"09:12:03","09:27:21",2.442,23,560.598260869565,0s,209.23s (~3.49 minutes),209.23s (~3.49 minutes),19.1,24.0666666666667,21.7333333333333,10.549548610977,19.5666666666667,23.6333333333333,43.1666666666667,40.8333333333333
"81","SEPTA3016620","18","Eastbound","E07X","uta",451s (~7.52 minutes),"06:42:01","06:49:32",1.73222222222222,15,609.742222222222,0s,131.494444444444s (~2.19 minutes),131.494444444444s (~2.19 minutes),8.66666666666667,25.8888888888889,27.9444444444444,15.6778779773605,12.8111111111111,27.9444444444444,34.5555555555556,36.6111111111111
"82","SEPTA3016720","18","Westbound","W2","uta",964s (~16.07 minutes),"07:45:04","08:01:08",2.45069852941177,21,616.175630252101,0s,260.439338235294s (~4.34 minutes),260.439338235294s (~4.34 minutes),31.6764705882353,52.6727941176471,44.1764705882353,9.67129747738379,36.2284663865546,46.5,84.3492647058824,75.8529411764706
"83","SEPTA3016825","18","Eastbound","E10","uta",440s (~7.33 minutes),"08:53:50","09:01:10",1.16666666666667,11,559.999999999999,0s,72.1333333333334s (~1.2 minutes),72.1333333333334s (~1.2 minutes),3.33333333333333,21.6666666666667,19,11.5177238712166,17.3939393939394,19.6666666666667,25,22.3333333333333
"84","SEPTA3017629","18","Eastbound","E06","uta",767s (~12.78 minutes),"06:54:39","07:07:26",2.51759881188546,23,577.953118554574,0s,196.295416091657s (~3.27 minutes),196.295416091657s (~3.27 minutes),11.9949237392904,33.545637829912,36.6774193548387,13.1379899074225,24.1558956969247,37.6875,45.5405615692025,48.6723430941291
"85","SEPTA3017735","18","Westbound","W2","uta",939s (~15.65 minutes),"07:59:48","08:15:27",2.33411764705882,21,586.863865546218,0s,222.979411764706s (~3.72 minutes),222.979411764706s (~3.72 minutes),25.4117647058823,37.7058823529412,25.7647058823529,9.31784663083911,22.843137254902,30.8529411764706,63.1176470588236,51.1764705882352
"86","SEPTA30181029","18","Eastbound","E01","uta",1139s (~18.98 minutes),"10:56:30","11:15:29",2.4553125,23,563.654347826087,0s,259.065625s (~4.32 minutes),259.065625s (~4.32 minutes),30.09375,34.53125,25.78125,10.4130712651805,26.0557065217391,28.46875,64.625,55.875
"87","SEPTA30181148","18","Westbound","W1","uta",930s (~15.5 minutes),"12:14:38","12:30:08",2.32969696969697,21,585.752380952381,0s,246.687878787879s (~4.11 minutes),246.687878787879s (~4.11 minutes),31.2121212121212,30.3333333333333,27.3333333333333,9.60142056264096,29.4949494949495,31.6969696969697,61.5454545454545,58.5454545454545
"88","SEPTA30181313","18","Eastbound","E01","uta",972s (~16.2 minutes),"13:43:02","13:59:14",2.4653125,23,565.95,0s,260.128125s (~4.34 minutes),260.128125s (~4.34 minutes),32.875,36.375,33.59375,10.1534442729357,33.0923913043478,36.46875,69.25,66.46875
"89","SEPTA30181432","18","Westbound","W1","uta",1014s (~16.9 minutes),"14:59:30","15:16:24",2.33969696969697,21,588.266666666667,0s,295.854545454545s (~4.93 minutes),295.854545454545s (~4.93 minutes),44.6060606060606,30.0909090909091,30.0909090909091,8.97716194523975,37.7460317460317,46.0909090909091,74.6969696969698,74.6969696969697
"90","SEPTA30181559","18","Eastbound","E01","uta",1032s (~17.2 minutes),"16:29:54","16:47:06",2.46363636363636,23,565.565217391304,0s,258.190909090909s (~4.3 minutes),258.190909090909s (~4.3 minutes),32.7272727272727,30.7878787878788,26.0606060606061,9.33240215283256,29.862977602108,34.8787878787879,63.5151515151515,58.7878787878788
"91","SEPTA30181729","18","Westbound","W1","uta",968s (~16.13 minutes),"17:55:33","18:11:41",2.33290322580645,21,586.558525345622,0s,235.770967741936s (~3.93 minutes),235.770967741936s (~3.93 minutes),28.5483870967742,17.5161290322581,16.7741935483871,9.25075646005003,23.2995391705069,29.741935483871,46.0645161290323,45.3225806451613
"92","SEPTA3018633","18","Westbound","W1","uta",815s (~13.58 minutes),"06:52:50","07:06:25",2.34125,21,588.657142857143,0s,205.353125s (~3.42 minutes),205.353125s (~3.42 minutes),18.25,34.375,27.71875,10.7399858509459,22.4241071428571,32.28125,52.625,45.96875
"93","SEPTA3018750","18","Eastbound","E01","uta",864s (~14.4 minutes),"08:20:27","08:34:51",2.45944086021505,23,564.602075736325,0s,239.619032258064s (~3.99 minutes),239.619032258064s (~3.99 minutes),20.5301075268817,39.9806451612903,39.4516129032258,11.2122227361228,29.679195885928,40.7741935483871,60.510752688172,59.9817204301075
"94","SEPTA3018904","18","Westbound","W1","uta",880s (~14.67 minutes),"09:26:24","09:41:04",2.334375,21,586.928571428572,0s,235.03125s (~3.92 minutes),235.03125s (~3.92 minutes),27.96875,35.09375,28.53125,9.94524363782733,27.547619047619,34.625,63.0625,56.5
"95","SEPTA3019630","18","Eastbound","E07X","uta",512s (~8.53 minutes),"06:52:30","07:01:02",1.90583333333333,15,670.853333333333,0s,136.041666666667s (~2.27 minutes),136.041666666667s (~2.27 minutes),5.5,30.6666666666666,32.375,11.9642766908861,11.1833333333333,32.375,36.1666666666666,37.875
"96","SEPTA3019730","18","Westbound","W2","uta",925s (~15.42 minutes),"07:54:53","08:10:18",2.33375,21,586.771428571429,0s,251.345833333333s (~4.19 minutes),251.345833333333s (~4.19 minutes),27.0833333333333,43.7499999999999,33.7083333333333,9.45361216060278,29.0952380952381,38.4166666666667,70.8333333333333,60.7916666666666
"97","SEPTA3019840","18","Eastbound","E10","uta",297s (~4.95 minutes),"09:05:25","09:10:22",1.184,11,568.32,0s,89.26s (~1.49 minutes),89.26s (~1.49 minutes),3.4,23.4,22.2,12.5493331699908,21,23.6,26.8,25.6
"98","SEPTA3020635","18","Eastbound","E06","uta",861s (~14.35 minutes),"06:59:43","07:14:04",2.4484375,23,562.076086956522,0s,186.559375s (~3.11 minutes),186.559375s (~3.11 minutes),9.71875,25.6875,26.5,11.53710368104,17.6820652173913,28.25,35.40625,36.21875
"99","SEPTA3020745","18","Westbound","W2","uta",897s (~14.95 minutes),"08:09:19","08:24:16",2.3315625,21,586.221428571428,0s,189.046875s (~3.15 minutes),189.046875s (~3.15 minutes),15.375,21.375,17.78125,9.57434914677034,16.2440476190476,20.9375,36.75,33.15625
"100","SEPTA3020854","18","Eastbound","E10","uta",287s (~4.78 minutes),"09:18:58","09:23:45",1.1741935483871,11,563.612903225807,0s,102.887096774194s (~1.71 minutes),102.887096774194s (~1.71 minutes),3.90322580645161,22.516129032258,19.3548387096774,12.9021829997233,18.9648093841642,21.5806451612903,26.4193548387097,23.258064516129
"101","SEPTA30211017","18","Westbound","W1","uta",927s (~15.45 minutes),"10:41:55","10:57:22",2.3365,21,587.462857142857,0s,238.015s (~3.97 minutes),238.015s (~3.97 minutes),28,35.3,32,9.54635337832009,30.3595238095238,35.9,63.3,60
"102","SEPTA30211143","18","Eastbound","E01","uta",934s (~15.57 minutes),"12:13:30","12:29:04",2.4615,23,565.074782608696,0s,260.28s (~4.34 minutes),260.28s (~4.34 minutes),31.7,34.95,27.7,10.6361714093921,27.4369565217391,31.7,66.65,59.4
"103","SEPTA30211302","18","Westbound","W1","uta",925s (~15.42 minutes),"13:26:27","13:41:52",2.3365,21,587.462857142857,0s,230.045s (~3.83 minutes),230.045s (~3.83 minutes),26.55,28.2,24.2,9.43913456664384,25.3833333333333,26.75,54.75,50.75
"104","SEPTA3021640","18","Eastbound","E07X","uta",515s (~8.58 minutes),"07:03:11","07:11:46",1.87383849329205,15,659.591149638803,0s,141.931861025112s (~2.37 minutes),141.931861025112s (~2.37 minutes),6.98871689026488,31.1715514275886,33.3,11.6712549054731,13.4134411191377,33.3,38.1602683178535,40.2887168902649
"105","SEPTA3021740","18","Westbound","W1","uta",892s (~14.87 minutes),"08:07:03","08:21:55",2.33,21,585.828571428571,0s,225.865s (~3.76 minutes),225.865s (~3.76 minutes),25.5,32.7,25.85,9.89604058637984,24.6119047619048,29.6,58.2,51.35
"106","SEPTA3021859","18","Eastbound","E01","uta",923s (~15.38 minutes),"09:27:40","09:43:03",2.4595,23,564.615652173913,0s,229.43s (~3.82 minutes),229.43s (~3.82 minutes),25.6,31.5,26.65,10.3783610743496,24.9,29.85,57.1,52.25
"107","SEPTA3022643","18","Eastbound","E06","uta",863s (~14.38 minutes),"07:07:34","07:21:57",2.47171122994652,23,567.418925831202,0s,217.343226381462s (~3.62 minutes),217.343226381462s (~3.62 minutes),14.2335115864528,38.4224598930481,39.4545454545455,11.0398481305315,26.9190885840502,42.4705882352941,52.6559714795008,53.6880570409983
"108","SEPTA3022755","18","Westbound","W2","uta",865s (~14.42 minutes),"08:20:28","08:34:53",2.33171428571428,21,586.259591836734,0s,191.687936507936s (~3.19 minutes),191.687936507936s (~3.19 minutes),16.4642857142857,25.7682539682539,20.3611111111111,10.0366163373424,17.3351095993953,24,42.2325396825396,36.8253968253968
"109","SEPTA3022908","18","Eastbound","E10","uta",291s (~4.85 minutes),"09:31:46","09:36:37",1.22604761904762,11,588.502857142857,0s,98.7606349206349s (~1.65 minutes),98.7606349206349s (~1.65 minutes),3.10952380952381,17.2912698412698,15.2,13.2590535247985,14.3628427128427,16.1111111111111,20.4007936507936,18.3095238095238
"110","SEPTA3023649","18","Eastbound","E07X","uta",520s (~8.67 minutes),"07:13:50","07:22:30",1.73747354497354,15,611.590687830688,0s,156.377777777778s (~2.61 minutes),156.377777777778s (~2.61 minutes),7.66666666666667,40.0238095238095,40.6071428571429,NA,14.4035273368607,40.6071428571429,47.6904761904762,48.2738095238096
"111","SEPTA3023750","18","Westbound","W1","uta",858s (~14.3 minutes),"08:16:00","08:30:18",2.32620689655172,21,584.87487684729,0s,213.372413793104s (~3.56 minutes),213.372413793104s (~3.56 minutes),22.8275862068966,32.0689655172414,25.8965517241379,10.0076191870081,23.1855500821018,30,54.896551724138,48.7241379310345
"112","SEPTA3023913","18","Eastbound","E01","uta",940s (~15.67 minutes),"09:39:56","09:55:36",2.45666666666667,23,563.965217391304,0s,232.611111111111s (~3.88 minutes),232.611111111111s (~3.88 minutes),23.4814814814814,30.5555555555556,24.8518518518519,10.669208450696,22.829307568438,27.2592592592593,54.037037037037,48.3333333333333
"113","SEPTA30241058","18","Eastbound","E01","uta",943s (~15.72 minutes),"11:26:30","11:42:13",2.44870967741935,23,562.138569424965,0s,220.896774193548s (~3.68 minutes),220.896774193548s (~3.68 minutes),21.6774193548387,27.7096774193548,23.741935483871,10.0569702990748,22.2005610098177,26.258064516129,49.3870967741935,45.4193548387097
"114","SEPTA30241218","18","Westbound","W1","uta",871s (~14.52 minutes),"12:41:39","12:56:10",2.41224137931034,21,606.506403940886,0s,206.375862068965s (~3.44 minutes),206.375862068965s (~3.44 minutes),20.7666666666666,24.6494252873563,24.6896551724138,10.6362540837273,23.391680350301,25.2758620689655,45.4160919540229,45.4563218390804
"115","SEPTA3024656","18","Westbound","W1","uta",885s (~14.75 minutes),"07:18:32","07:33:17",2.349,21,590.605714285714,0s,254.463333333333s (~4.24 minutes),254.463333333333s (~4.24 minutes),26.8666666666667,57.3666666666667,51.3333333333333,9.84630850621622,38.9793650793651,54.0666666666667,84.2333333333334,78.2
"116","SEPTA3024816","18","Eastbound","E01","uta",879s (~14.65 minutes),"08:48:46","09:03:25",2.45193548387097,23,562.879102384292,0s,224.309677419355s (~3.74 minutes),224.309677419355s (~3.74 minutes),20.2258064516129,35.4516129032258,35.2258064516129,10.8003706215853,27.8976157082749,36.6129032258064,55.6774193548387,55.4516129032258
"117","SEPTA3024932","18","Westbound","W1","uta",869s (~14.48 minutes),"09:54:21","10:08:50",2.32870967741936,21,585.504147465438,0s,211.51935483871s (~3.53 minutes),211.51935483871s (~3.53 minutes),22.1290322580645,27.0322580645161,22.5806451612903,9.89779529740619,21.863287250384,27.1612903225806,49.1612903225806,44.7096774193548
"118","SEPTA3025657","18","Eastbound","E07X","uta",557s (~9.28 minutes),"07:25:26","07:34:43",1.8702380952381,15,658.32380952381,0s,146.332142857143s (~2.44 minutes),146.332142857143s (~2.44 minutes),7.36428571428572,33.8785714285714,35.6,15.4498884213141,12.5020634920635,35.6,41.2428571428571,42.9642857142857
"119","SEPTA3025800","18","Westbound","W1","uta",906s (~15.1 minutes),"08:28:26","08:43:32",2.33571428571429,21,587.265306122449,0s,200.261904761905s (~3.34 minutes),200.261904761905s (~3.34 minutes),18.7619047619048,27.2857142857143,22.6666666666667,9.4587225436359,20.0181405895692,27.047619047619,46.047619047619,41.4285714285715
"120","SEPTA3025921","18","Eastbound","E04","uta",301s (~5.02 minutes),"09:49:35","09:54:36",1.27476608187134,11,611.887719298245,0s,101.561695906433s (~1.69 minutes),101.561695906433s (~1.69 minutes),4.3888888888889,20.3508771929825,18.4444444444444,13.592359365954,18.1642743221691,20.6111111111111,24.7397660818714,22.8333333333333
"121","SEPTA3026705","18","Eastbound","E07X","uta",572s (~9.53 minutes),"07:29:06","07:38:38",1.84296586059744,15,648.723982930299,0s,143.490445708867s (~2.39 minutes),143.490445708867s (~2.39 minutes),7.55393551446183,30.4473289078552,31.4722222222222,NA,13.7354301670091,31.4722222222222,38.001264422317,39.026157736684
"122","SEPTA3026810","18","Westbound","W1","uta",883s (~14.72 minutes),"08:34:24","08:49:07",2.33657142857143,21,587.480816326531,0s,184.814285714286s (~3.08 minutes),184.814285714286s (~3.08 minutes),14.9142857142857,23.1428571428571,19.0571428571429,9.77617409447839,16.1850340136055,22.7142857142857,38.0571428571428,33.9714285714286
"123","SEPTA30271033","18","Westbound","W1","uta",932s (~15.53 minutes),"10:55:43","11:11:15",2.33458333333333,21,586.980952380953,0s,262.4375s (~4.37 minutes),262.4375s (~4.37 minutes),34.9583333333334,38.5416666666666,28.75,9.43039222288218,30.2103174603175,36.0833333333333,73.5,63.7083333333334
"124","SEPTA30271158","18","Eastbound","E01","uta",943s (~15.72 minutes),"12:27:30","12:43:13",2.46125,23,565.017391304348,0s,245.179166666667s (~4.09 minutes),245.179166666667s (~4.09 minutes),26.5416666666667,32.375,27.75,10.6844971353768,26.088768115942,30.0416666666667,58.9166666666667,54.2916666666667
"125","SEPTA30271317","18","Westbound","W1","uta",873s (~14.55 minutes),"13:40:23","13:54:56",2.3252,21,584.621714285714,0s,242.092s (~4.03 minutes),242.092s (~4.03 minutes),30.12,27.4,25.88,10.0784393878556,28.8704761904762,31.04,57.52,56
"126","SEPTA30271439","18","Eastbound","E01","uta",1160s (~19.33 minutes),"15:05:49","15:25:09",2.46416666666667,23,565.686956521739,0s,323.2s (~5.39 minutes),323.2s (~5.39 minutes),51.625,27.5,20.75,8.95324366179439,39.875,49.125,79.125,72.375
"127","SEPTA30271600","18","Westbound","W1","uta",971s (~16.18 minutes),"16:26:54","16:43:05",2.32961538461538,21,585.731868131868,0s,269.023076923077s (~4.48 minutes),269.023076923077s (~4.48 minutes),37.0769230769231,26.6538461538462,21.5,9.21904504836448,28.9908424908425,35.6153846153846,63.7307692307693,58.5769230769231
"128","SEPTA30271720","18","Eastbound","E01","uta",987s (~16.45 minutes),"17:50:10","18:06:37",2.46954545454545,23,566.921739130434,0s,284.118181818182s (~4.74 minutes),284.118181818182s (~4.74 minutes),37.7727272727272,29.9545454545454,22.4545454545455,9.54627952018062,29.4604743083004,38.5,67.7272727272727,60.2272727272727
"129","SEPTA30271846","18","Westbound","W1","uta",800s (~13.33 minutes),"19:07:33","19:20:53",2.3192,21,583.113142857143,0s,210.952s (~3.52 minutes),210.952s (~3.52 minutes),21.6,13.96,11.36,10.5351894707071,17.0952380952381,22.28,35.56,32.96
"130","SEPTA30281118","18","Westbound","W1","uta",899s (~14.98 minutes),"11:41:34","11:56:33",2.32535714285714,21,584.661224489796,0s,243.096428571428s (~4.05 minutes),243.096428571428s (~4.05 minutes),30.1428571428571,32.7142857142857,24.2857142857143,9.8043306221104,25.2414965986395,26.9285714285714,62.8571428571428,54.4285714285714
"131","SEPTA30281243","18","Eastbound","E01","uta",960s (~16 minutes),"13:10:35","13:26:35",2.4592,23,564.546782608696,0s,238.384s (~3.97 minutes),238.384s (~3.97 minutes),26.36,28.92,25.64,10.2905139707977,25.3339130434783,27.32,55.28,52
"132","SEPTA30281402","18","Westbound","W1","uta",957s (~15.95 minutes),"14:26:25","14:42:22",2.45757936507937,21,617.905668934241,0s,256.883465608466s (~4.28 minutes),256.883465608466s (~4.28 minutes),34.1732804232804,27.212962962963,28.6296296296296,11.0755594553364,32.839632149156,37.1785714285714,61.3862433862434,62.80291005291
"133","SEPTA30281534","18","Eastbound","E01","uta",1013s (~16.88 minutes),"16:01:33","16:18:26",2.43291666666667,23,558.513043478261,0s,232.2625s (~3.87 minutes),232.2625s (~3.87 minutes),24.3333333333333,20.25,13.6666666666667,9.49850036087899,18.268115942029,23.875,44.5833333333333,38
"134","SEPTA30291113","18","Eastbound","E01","uta",916s (~15.27 minutes),"11:41:14","11:56:30",2.4535,23,563.238260869565,0s,240.9s (~4.02 minutes),240.9s (~4.02 minutes),26.3,27.85,24.5,10.7573524332068,25.0130434782609,26.95,54.15,50.8
"135","SEPTA30291233","18","Westbound","W1","uta",850s (~14.17 minutes),"12:57:21","13:11:31",2.323,21,584.068571428571,0s,239.85s (~4 minutes),239.85s (~4 minutes),29.45,27.8,23.6,10.2558910612115,26.9190476190476,29.05,57.25,53.05
"136","SEPTA30291355","18","Eastbound","E01","uta",966s (~16.1 minutes),"14:23:03","14:39:09",2.467,23,566.337391304348,0s,280.96s (~4.68 minutes),280.96s (~4.68 minutes),39,30.05,24.05,10.1597671392595,31.8,38.1,69.05,63.05
"137","SEPTA30291513","18","Westbound","W1","uta",958s (~15.97 minutes),"15:40:42","15:56:40",2.3205,21,583.44,0s,258.66s (~4.31 minutes),258.66s (~4.31 minutes),34.3,33.1,30.9,9.54446061570359,31.3738095238095,33.8,67.4,65.2
"138","SEPTA30291642","18","Eastbound","E01","uta",1033s (~17.22 minutes),"17:10:14","17:27:27",2.46166666666667,23,565.113043478261,0s,277.383333333333s (~4.62 minutes),277.383333333333s (~4.62 minutes),38.8888888888889,30.8333333333333,19.3333333333333,9.39800046949177,27.4589371980676,37.1111111111111,69.7222222222223,58.2222222222222
"139","SEPTA30291807","18","Westbound","W1","uta",836s (~13.93 minutes),"18:29:09","18:43:05",2.3115,21,581.177142857143,0s,217.795s (~3.63 minutes),217.795s (~3.63 minutes),23.55,17.3,16.8,10.5403712766456,21.347619047619,26.7,40.85,40.35
